SSUE_2	23	6	14
RNA5_F	141	1	5
SSUE_2	23	7	2
RNA5_F	141	3	2
RNA17	56	0	1970
RNA5_F	141	4	2
RNA17	56	1	364
RNA5_F	141	5	1
RNA17	56	2	155
RNA34_1	76	10	1
RNA15_1	40	0	563
RNA5_F	141	6	1
RNA17	56	3	190
RNA34_1	76	11	1
RNA15_1	40	1	88
RNA5_F	141	7	2
RNA17	56	4	176
RNA34_1	76	12	2
RNA15_1	40	2	36
RNA5_F	141	8	2
RNA17	56	5	141
RNA15_1	40	3	62
RNA1	95	0	409
RNA5_F	141	9	1
RNA17	56	6	175
RNA15_1	40	4	41
RNA1	95	1	3479
RNA17	56	7	140
RNA34_1	76	15	1
RNA15_1	40	5	37
RNA1	95	2	51
RNA17	56	8	123
RNA15_1	40	6	31
RNA1	95	3	4
RNA17	56	9	123
RNA15_1	40	7	30
RNA34_1	76	18	5
RNA16	45	0	107
RNA15_1	40	8	41
RNA1	95	5	45
RNA34_1	76	19	62
RNA16	45	1	28
RNA15_1	40	9	43
RNA1	95	6	10
RNA16	45	2	4
RNA1	95	7	3
RNA16	45	3	9
RNA1	95	8	153
RNA11_F	103	20	4
RNA7	123	0	32
RNA42	89	11	4
RNA16	45	4	5
RNA1	95	9	34
RNA7	123	1	1
RNA16	45	5	6
RNA7	123	2	1
RNA16	45	6	11
RNA16	45	7	9
RNA7	123	4	2
RNA16	45	8	11
RNA30	115	7	1
RNA7	123	5	2
RNA16	45	9	8
LSUB	64	11	2
RNA7	123	7	1
LSUB	64	14	1
SSUF_2	32	0	59165
RNA23t_2	84	0	1
SSUF_2	32	1	1031
SSUF_2	32	2	3
RNA14	36	0	431
SSUF_2	32	3	293
RNA14	36	1	2528
SSUF_1	34	0	152
RNA43	49	10	2
SSUF_2	32	4	530
RNA14	36	2	6
SSUF_1	34	1	12
RNA43	49	11	1
SSUF_2	32	5	78
RNA14	36	3	1
SSUF_1	34	2	28
RNA14	36	4	2
SSUF_1	34	3	70
RNA30	76	0	5
RNA14	36	5	10
SSUF_1	34	4	642
RNA43	49	14	1
RNA29	111	10	2
RNA14	36	6	2
SSUF_1	34	5	87
RNA14	36	7	3
SSUF_1	34	6	50
SSUF_1	34	7	60
SSUF_1	34	8	255
SSUF_1	34	9	78
RNA17	63	10	7
SSUD	110	38	4
RNA17	63	11	4
SSUF_2	92	37	4
RNA17	63	12	4
RNA17	63	13	5
RNA17	63	14	2
RNA17	63	15	1
RNA17	63	17	5
RNA17	63	18	1
LSUB	60	2	1
RNA30	49	21	3
RNA14	94	15	7
RNA34_F	95	20	2
RNA30	49	22	5
LSUB	60	4	1
RNA34_F	95	21	2
RNA30	49	23	1
SSUE_2	26	0	53
RNA34_F	95	22	1
SSUE_2	26	1	76
RNA14	94	18	18
RNA34_F	95	23	2
LSUB	60	7	1
SSUE_2	26	2	1
RNA34_F	95	24	2
SSUE_2	26	3	1
SSUE_2	26	4	2
SSUE_2	26	5	6
RNA5_F	144	0	11
SSUE_2	26	6	4
RNA34_F	95	28	2
RNA5_F	144	1	1
SSUE_2	26	7	41
RNA34_F	95	29	1
RNA5_F	144	2	1
SSUE_2	26	8	340
RNA17	59	0	243
SSUE_2	26	9	41
RNA17	59	1	43
RNA5_F	144	4	1
RNA17	59	2	20
RNA17	59	3	27
RNA15_1	43	0	154
RNA5_F	144	6	1
RNA17	59	4	19
RNA15_1	43	1	34
RNA5_F	144	7	1
RNA17	59	5	18
RNA15_1	43	2	8
RNA43	81	10	11
RNA17	59	6	53
RNA15_1	43	3	17
RNA1	98	0	392
RNA5_F	144	9	1
RNA19	62	1	1
RNA17	59	7	30
RNA15_1	43	4	10
RNA1	98	1	859
RNA17	59	8	23
RNA15_1	43	5	8
RNA17	59	9	31
RNA15_1	43	6	13
RNA1	98	3	9
RNA19	62	4	1
RNA15_1	43	7	16
RNA1	98	4	101
RNA16	48	0	15
RNA15_1	43	8	7
RNA16	48	1	5
RNA15_1	43	9	7
RNA16	48	2	1
RNA7	126	0	10
RNA16	48	3	4
RNA1	98	8	9
RNA16	48	4	2
RNA1	98	9	3
RNA34_1	76	20	75
RNA18	51	0	10
RNA16	48	5	2
RNA34_1	76	21	12
RNA7	126	3	1
RNA3	118	27	1
RNA18	51	1	4
RNA16	48	6	4
RNA8	126	11	2
RNA34_1	76	22	3
RNA2	74	11	10
RNA7	126	4	1
RNA8	126	12	9
RNA34_1	76	23	2
RNA18	51	3	2
RNA16	48	8	4
RNA8	126	13	1
RNA34_1	76	24	1
RNA7	126	6	1
RNA16	48	9	2
SSUE_2	148	131	1
RNA7	126	7	1
RNA18	51	5	2
RNA13	45	10	33
RNA8	126	15	1
RNA9	100	10	1
RNA13	45	11	2070
RNA9	100	11	1
RNA13	45	12	95
RNA28	130	0	4
RNA18	51	8	1
SSUF_2	35	0	6426
RNA13	45	13	13
RNA8	126	18	2
SSUF_2	103	48	1
RNA18	51	9	1
SSUF_2	35	1	32399
RNA13	45	14	65
RNA8	126	19	88
RNA14	39	0	8
RNA9	100	14	1
SSUF_2	35	2	3493
RNA13	45	15	12
RNA14	39	1	15
RNA17	40	0	25223
RNA35	27	10	4
SSUF_2	35	3	381
RNA13	45	16	7
RNA14	39	2	2
SSUF_1	37	0	302
RNA9	100	16	1
RNA17	40	1	5329
RNA35	27	11	1
SSUF_2	35	4	279
RNA13	45	17	2
RNA14	39	3	5
SSUF_1	37	1	51
RNA35	27	12	3
SSUF_2	35	5	6
RNA14	39	4	894
RNA30	81	23	1
SSUF_1	37	2	31
RNA17	40	3	82
SSUF_2	35	6	303
RNA14	39	5	27
SSUF_1	37	3	35
RNA23t_2	87	6	1
RNA17	40	4	87
RNA30	79	0	1
SSUF_2	35	7	230
RNA14	39	6	3
SSUF_1	37	4	33
RNA17	40	5	7
RNA30	79	1	2
SSUF_2	35	8	4
RNA14	39	7	4
SSUF_1	37	5	95
RNA14	39	8	30
SSUF_1	37	6	186
RNA17	40	7	1
RNA30	79	3	1
RNA14	39	9	10
SSUF_1	37	7	3324
SSUF_2	91	11	1
SSUF_1	37	8	508
RNA30	79	5	1
RNA23t_1	76	0	3
SSUF_1	37	9	125
RNA13	28	0	8006
RNA10_F	85	11	1
RNA13	28	1	2633
RNA10_F	85	13	5
RNA42	32	10	8
RNA23t_1	60	32	1
RNA42	32	11	3
RNA40	127	0	1
RNA31_1	67	0	2
LSUB	63	0	4
LSUB	63	1	1
RNA33_1	56	11	2
RNA28	54	10	2
RNA17	63	20	1
RNA28	54	11	11
LSUB	63	5	1
RNA17	63	21	4
RNA34_F	111	30	1
SSUE_2	29	0	303
RNA28	54	12	361
RNA17	63	22	123
SSUE_2	29	1	73
RNA28	54	13	167
LSUB	63	7	1
RNA6	93	31	1
RNA17	63	23	1
SSUE_2	29	2	13
RNA28	54	14	30
RNA17	63	24	1
SSUE_2	29	3	9
RNA28	54	15	6
RNA33_1	56	18	1
SSUE_2	29	4	7
RNA30	60	0	9
SSUE_2	29	5	12
RNA28	54	17	1
RNA5_F	147	0	6
RNA30	60	1	3
SSUE_2	29	6	4
SSUE_2	29	7	12
RNA30	60	3	2
SSUE_2	29	8	16
RNA5_F	147	3	2
RNA30	60	4	3
SSUE_2	29	9	17
RNA30	60	5	23
RNA5_F	147	5	2
RNA34_F	95	30	5
RNA30	60	7	2
RNA15_1	46	0	37
RNA34_F	95	31	90
RNA15_1	46	1	9
RNA34_F	95	32	26
RNA30	60	9	2
RNA10_1	66	14	1
RNA15_1	46	2	5
RNA34_F	95	33	1
RNA15_1	46	3	11
RNA15_1	46	4	6
SSUF_1	42	10	506
RNA15_1	46	5	1
SSUF_1	42	11	574
RNA15_1	46	6	5
SSUF_1	42	12	4995
RNA15_1	46	7	7
SSUF_1	42	13	193
RNA15_1	46	8	3
SSUF_1	42	14	14
RNA15_1	46	9	7
SSUF_1	42	15	25
RNA7	129	0	2
SSUF_1	42	16	9
SSUF_1	42	17	4
RNA7	129	2	2
RNA18	54	0	3
SSUF_1	42	18	1
RNA18	54	1	3
RNA7	129	4	1
RNA34_1	91	0	32
RNA7	129	5	1
RNA34_1	91	1	1
RNA7	129	7	1
RNA34_1	91	3	1
RNA34_1	91	4	18
RNA18	54	7	1
RNA34_1	91	5	20
RNA28	133	0	2
SSUF_2	38	0	1940
RNA34_1	91	6	7
SSUF_2	38	1	75
RNA34_1	91	7	1
SSUF_2	38	2	1
SSUF_2	38	3	5
RNA17	43	0	784
SSUF_2	38	4	488
RNA17	43	1	107
RNA11_F	102	10	1
SSUF_2	38	5	354
RNA17	43	2	1
RNA8	126	20	1
SSUF_2	38	6	32
RNA17	43	3	1506
RNA11_F	102	12	2
SSUF_2	38	7	36
RNA17	43	4	192
SSUF_2	38	8	3
RNA17	43	5	25
SSUF_2	38	9	58
RNA1	82	0	52
RNA17	43	6	158
RNA1	82	1	41
RNA17	43	7	76
RNA1	82	2	2
RNA17	43	8	10
RNA1	82	3	3
RNA11_F	102	19	3
RNA9	100	25	1
RNA7	110	0	31
RNA7	110	1	5
RNA7	110	2	12
SSUD	73	10	35
RNA7	110	3	9
SSUD	73	11	47
RNA11_F	103	45	3
RNA7	110	4	11
SSUD	73	12	24
RNA7	110	5	6
SSUD	73	13	15
RNA7	110	6	2
SSUD	73	14	49
LSUB	66	0	1
RNA7	110	7	2
SSUD	73	15	1460
RNA7	110	8	2
LSUB	64	38	1
LSUB	66	8	1
LSUB	66	9	5
RNA30	63	0	9
RNA1	144	4	1
RNA30	63	1	3
RNA30	63	2	1
RNA30	63	3	1
RNA30	63	4	2
RNA30	63	5	1
RNA23t_1	60	0	12
RNA30	63	6	1
RNA23t_1	60	1	3
RNA23t_1	60	2	6
RNA15_1	49	0	13
RNA34_F	94	10	20
RNA30	63	8	11
RNA23t_1	60	3	2
RNA15_1	49	1	8
RNA34_F	94	11	17
RNA30	63	9	1
RNA33_1	56	25	1
RNA15_1	49	2	4
RNA34_F	94	12	14
RNA23t_1	60	5	1
RNA15_1	49	3	1
RNA39	45	14	1
RNA34_F	94	13	10
RNA23t_1	60	6	1
RNA15_1	49	4	1
RNA34_F	94	14	7
RNA15_1	49	5	4
RNA34_F	94	15	13
RNA15_1	49	6	3
RNA34_F	94	16	7
RNA15_1	49	7	1
RNA34_F	94	17	2
RNA34_F	111	47	3
RNA15_1	49	8	3
RNA31_1	51	1	2
RNA34_F	94	18	6
RNA15_1	49	9	1
RNA34_F	94	19	4
RNA31_1	51	3	1
SSUF_2	59	10	27
RNA3	150	59	2
SSUF_2	59	11	18
RNA18	57	0	1
SSUF_2	59	12	13
RNA31_1	51	6	1
RNA34_1	94	0	27
SSUF_2	59	13	182
SSUF_2	59	14	6
SSUF_2	59	15	35
RNA18	57	4	2
RNA34_1	94	3	1
SSUF_2	59	16	14
RNA34_1	94	4	2
SSUF_2	59	17	2
RNA34_1	94	5	2
RNA28	136	0	1
SSUF_2	59	19	3
RNA5_F	131	0	6
RNA28	136	1	1
RNA5_F	131	1	1
RNA17	46	0	9424
RNA17	46	1	512
SSUF_2	102	14	1
RNA5_F	131	5	6
RNA17	46	2	18
RNA34_1	75	10	1
RNA15_1	30	0	3361
RNA5_F	131	6	1
RNA17	46	3	156
RNA34_1	75	11	1
RNA15_1	30	1	599
RNA17	46	4	1000
RNA34_1	75	12	1
RNA15_1	30	2	2695
RNA5_F	131	8	1
RNA17	46	5	87806
RNA34_1	75	13	1
RNA15_1	30	3	355250
RNA1	85	0	47
RNA17	46	6	2164
RNA34_1	75	14	1
RNA15_1	30	4	1412
RNA1	85	1	13
RNA17	46	7	453
RNA15_1	30	5	113
RNA1	85	2	27
RNA17	46	8	76
RNA15_1	30	6	212
RNA1	85	3	2
RNA17	46	9	57
RNA15_1	30	7	54133
RNA34_1	75	18	35
RNA15_1	30	8	1305
RNA34_1	75	19	44
RNA30	105	0	2
RNA15_1	30	9	406
RNA30	105	1	1
RNA7	113	0	34
RNA7	113	1	2
RNA7	113	2	17
RNA7	113	3	15
RNA7	113	4	31
RNA7	113	5	22
RNA7	113	6	5
RNA7	113	7	1
LSUB	69	0	1
LSUB	69	4	1
RNA23t_2	74	0	1
RNA1	147	0	3
SSUF_1	24	0	47
SSUF_1	24	1	2
RNA43	48	11	2
RNA43	48	13	3
RNA30	66	0	12
RNA30	66	1	1
SSUF_2	91	30	1
RNA29	110	12	1
RNA29	110	13	1
RNA23t_1	63	0	13
RNA33_2	80	0	2
RNA23t_1	63	1	3
LSUC	61	1	1
RNA23t_1	63	2	2
RNA30	66	8	2
RNA23t_1	63	3	1
SSUF_2	91	36	4
LSUB	50	0	6
RNA14	93	11	1
LSUB	50	1	7
RNA14	93	13	1
RNA31_1	54	4	2
LSUB	50	3	1
RNA14	93	14	8
LSUB	50	4	2
RNA34_F	94	20	2
LSUB	50	5	1
RNA34_1	97	0	13
RNA14	93	16	1
RNA34_F	94	21	4
SSUE_2	16	0	5
LSUB	50	6	1
RNA14	93	17	16
RNA34_F	94	22	3
SSUE_2	16	1	9
LSUB	50	7	1
RNA14	93	18	2
RNA34_F	94	23	2
LSUB	50	8	5
LSUB	50	9	1
RNA2	99	0	1
RNA34_F	94	25	1
RNA34_1	97	5	1
RNA34_F	94	26	1
RNA5_F	134	0	3
RNA34_F	94	27	1
RNA28	139	1	1
RNA34_F	94	28	2
RNA34_F	94	29	15
RNA17	49	0	22135
LSUB	119	13	1
RNA17	49	1	1503
RNA5_F	134	5	55
RNA17	49	2	1184
RNA17	49	3	1246
RNA43	105	0	3
SSUF_2	59	22	1
RNA15_1	33	0	2935
RNA5_F	134	7	1
RNA17	49	4	985
RNA15_1	33	1	418
RNA5_F	134	8	3
RNA19	52	0	4
RNA17	49	5	24
RNA15_1	33	2	242
RNA43	80	10	1
RNA28	139	9	1
RNA5_F	134	9	1
RNA17	49	6	550
RNA15_1	33	3	306
RNA1	88	0	55
RNA17	49	7	4441
RNA15_1	33	4	89
RNA1	88	1	86
RNA19	52	3	2
RNA17	49	8	293100
RNA15_1	33	5	138
RNA1	88	2	2
RNA17	49	9	2832
RNA15_1	33	6	34071
RNA15_1	33	7	434
RNA1	88	4	1
RNA15_1	33	8	127
RNA3	91	0	314
RNA30	108	0	10
RNA15_1	33	9	324
RNA3	91	1	17
RNA3	91	2	16
RNA7	116	0	70
RNA3	91	3	4
RNA1	88	8	1
RNA7	116	1	3
RNA3	91	4	1
RNA1	88	9	1
RNA34_1	75	20	9
RNA7	116	2	9
RNA18	41	0	577
RNA3	91	5	9
RNA34_1	75	21	2
RNA2	73	10	13
RNA7	116	3	10
RNA18	41	1	115
RNA3	91	6	2
RNA34_1	75	22	4
RNA7	116	4	25
RNA18	41	2	22
RNA34_1	75	23	1
RNA7	116	5	30
RNA18	41	3	24
RNA3	91	8	1
RNA7	116	6	10
RNA18	41	4	21
RNA3	91	9	1
RNA13	44	10	1805
RNA7	116	7	2
RNA18	41	5	14
RNA30	108	9	1
RNA13	44	11	100
RNA7	116	8	1
RNA18	41	6	52
RNA13	44	12	18
RNA7	116	9	1
RNA18	41	7	11
RNA28	120	0	2
RNA13	44	13	93
RNA18	41	8	15
RNA13	44	14	18
RNA18	41	9	946
RNA13	44	15	4
RNA14	29	0	213
RNA23t_2	77	1	1
RNA35	26	10	2
RNA13	44	16	7
RNA14	29	1	19
SSUF_1	27	0	32
SSUF_1	27	1	13
SSUF_1	27	2	3
RNA16	32	0	188
SSUF_1	27	3	7
RNA30	69	0	1
RNA16	32	1	318
RNA16	32	2	11
SSUE_2	39	10	43
SSUF_2	90	10	1
RNA16	32	3	19
RNA30	69	3	1
SSUE_2	39	11	4
RNA39	149	131	1
RNA30	69	4	1
SSUE_2	39	12	4
RNA23t_1	66	0	6
SSUF_2	90	12	1
RNA16	32	5	15
SSUE_2	39	13	3
RNA23t_1	66	1	2
RNA16	32	6	11
RNA10_F	84	10	1
SSUE_2	39	14	3
SSUF_2	90	14	3
RNA16	32	7	2289
SSUE_2	39	15	5
RNA23t_1	66	3	1
RNA30	81	50	1
SSUF_2	90	15	1
RNA16	32	8	23
RNA30	69	8	2
SSUE_2	39	16	2
SSUF_2	90	16	1
RNA16	32	9	9
RNA42	31	10	3
SSUE_2	39	17	1
SSUE_2	39	18	4
SSUE_2	39	19	2
RNA33_1	72	0	1
LSUB	53	0	3
RNA18	79	13	1
LSUB	53	2	1
LSUB	53	3	1
RNA31_1	57	5	1
RNA28	53	10	8
RNA28	53	11	307
RNA33_1	72	5	1
LSUB	53	5	1
SSUE_2	19	0	31
RNA28	53	12	188
LSUB	53	6	1
RNA6	92	30	1
RNA1	131	0	7
SSUE_2	19	1	175
RNA28	53	13	57
LSUB	53	7	1
SSUE_2	19	2	2
RNA28	53	14	8
LSUB	53	8	1
RNA28	53	15	2
LSUB	53	9	1
RNA30	48	10	41
RNA28	53	16	2
RNA30	50	0	422
RNA30	48	11	17
RNA5_F	137	0	5
RNA30	50	1	72
RNA30	48	12	39
RNA5_F	137	1	2
RNA19	39	10	17
RNA30	50	2	45
RNA30	48	13	32
RNA5_F	137	2	1
RNA19	39	11	44
RNA30	50	3	51
RNA30	48	14	18
RNA30	50	4	43
RNA30	48	15	25
RNA30	50	5	31
RNA30	48	16	39
RNA5_F	137	5	2
RNA30	50	6	25
RNA30	48	17	6996
RNA34_F	94	30	127
RNA30	50	7	52
RNA30	48	18	46
RNA15_1	36	0	8602
RNA34_F	94	31	52
RNA30	50	8	30
RNA10_1	65	13	1
RNA30	48	19	3
RNA15_1	36	1	2820
RNA5_F	137	8	123
RNA19	55	0	4
RNA34_F	94	32	1
RNA30	50	9	23
RNA15_1	36	2	1638
RNA5_F	137	9	2
RNA19	55	1	1
RNA34_F	94	33	1
RNA15_1	36	3	1574
RNA15_1	36	4	1505
SSUF_1	41	10	584
RNA15_1	36	5	1649
SSUF_1	41	11	6826
RNA15_1	36	6	2083
SSUF_1	41	12	314
RNA15_1	36	7	42
SSUF_1	41	13	37
RNA15_1	36	8	152
RNA3	94	0	67
SSUF_1	41	14	43
RNA15_1	36	9	360677
RNA3	94	1	11
SSUF_1	41	15	12
RNA3	94	2	1
RNA7	119	0	84
SSUF_1	41	16	4
RNA3	94	3	710
RNA7	119	1	2
SSUF_1	41	17	7
RNA3	94	4	370
RNA18	44	0	120
RNA3	94	5	58
RNA7	119	3	2
RNA18	44	1	29
RNA3	94	6	28
RNA34_1	81	0	17
RNA7	119	4	4
RNA18	44	2	7
RNA3	94	7	4
RNA34_1	81	1	1
RNA7	119	5	9
RNA18	44	3	8
RNA3	94	8	1
RNA34_1	81	2	2
RNA7	119	6	2
RNA18	44	4	10
RNA3	94	9	1
RNA34_1	81	3	2
RNA18	44	5	12
RNA34_1	81	4	2
RNA18	44	6	10
RNA34_1	81	5	2
RNA18	44	7	8
RNA34_1	81	6	1
RNA18	44	8	6
RNA28	123	1	1
RNA34_1	81	7	1
RNA18	44	9	6
RNA34_1	81	8	1
RNA17	33	0	320
RNA17	33	1	16
RNA11_F	101	11	2
RNA17	33	2	7
RNA11_F	101	12	1
RNA16	35	0	305
RNA11_F	101	14	2
RNA16	35	1	97
RNA16	35	2	36
RNA16	35	3	30
RNA11_F	101	17	1
RNA16	35	4	18
RNA11_F	101	18	8
RNA23t_1	69	0	2
RNA16	35	5	13
RNA16	35	6	25
RNA19	71	10	3
RNA16	35	7	3
RNA16	35	8	31
LSUB	63	10	4
RNA16	35	9	31
RNA7	100	0	64
RNA7	100	1	17
SSUA	129	10	24
LSUB	63	13	1
RNA11_F	102	42	1
RNA7	100	2	17
SSUA	129	11	27
SSUD	72	10	52
RNA7	100	3	22
SSUA	129	12	49
LSUB	63	15	1
RNA11_F	102	44	1
SSUD	72	11	15
RNA7	100	4	26
SSUD	72	12	17
RNA7	100	5	13
SSUA	129	14	26
SSUE_2	39	20	6
SSUD	72	13	55
RNA7	100	6	10
SSUA	129	15	31
LSUB	63	18	1
SSUD	72	14	1890
SSUE_2	39	21	38
RNA7	100	7	5
SSUA	129	16	4863
LSUB	56	0	4
SSUE_2	39	22	2
RNA7	100	8	6
SSUA	129	17	21
SSUE_2	39	23	1
RNA7	100	9	7
LSUB	56	2	1
RNA23t_2	61	0	7
RNA23t_2	61	1	1
RNA23t_2	61	3	1
LSUB	56	8	4
LSUB	56	9	1
RNA23t_2	61	6	2
RNA30	53	0	92
RNA17	62	10	10
RNA30	53	1	17
RNA23t_2	61	8	1
RNA17	62	11	13
RNA30	53	2	20
RNA23t_2	61	9	4
RNA17	62	12	10
RNA30	53	3	6
RNA17	62	13	5
RNA30	53	4	14
RNA5_F	129	10	2
RNA17	62	14	2
RNA30	53	5	10
RNA5_F	129	11	10
RNA17	62	15	7
RNA30	53	6	5
RNA15_1	39	0	1092
RNA17	62	16	6
RNA30	53	7	7
RNA15_1	39	1	137
RNA14	138	17	1
RNA5_F	129	13	1
RNA17	62	17	3
RNA34_F	93	10	28
RNA30	53	8	7
RNA15_1	39	2	59
RNA5_F	129	14	2
RNA34_F	93	11	26
RNA30	53	9	1
RNA15_1	39	3	58
RNA39	44	13	1
RNA34_F	93	12	16
RNA15_1	39	4	59
RNA34_F	93	13	12
RNA15_1	39	5	47
RNA34_F	93	14	17
RNA30	48	20	2
RNA15_1	39	6	50
RNA19	58	4	1
RNA34_F	93	15	9
RNA30	48	21	3
RNA15_1	39	7	47
RNA34_F	93	16	10
RNA30	48	22	2
RNA34_F	110	46	2
RNA15_1	39	8	74
RNA3	97	0	388
RNA34_F	93	17	7
RNA15_1	39	9	122
RNA3	97	1	24
RNA31_1	41	1	1
RNA34_F	93	18	7
RNA3	97	2	26
RNA31_1	41	2	34
RNA34_F	93	19	3
RNA3	97	3	9
RNA3	97	4	269
SSUF_2	58	10	19
RNA31_1	41	4	1
RNA3	97	5	63
SSUF_2	58	11	25
RNA18	47	0	60
RNA3	97	6	4673
SSUF_2	58	12	239
RNA18	47	1	4
RNA3	97	7	178
RNA34_1	84	0	8
SSUF_2	58	13	8
RNA18	47	2	2
RNA3	97	8	168
SSUF_2	58	14	36
RNA18	47	3	2
RNA3	97	9	12
RNA34_1	84	2	1
SSUF_2	58	15	14
RNA18	47	4	4
RNA34_1	84	3	1
SSUF_2	58	16	3
RNA18	47	5	1
SSUF_2	58	17	2
SSUF_2	58	18	6
RNA18	47	7	2
RNA34_1	84	6	1
SSUF_2	58	19	6
RNA18	47	8	4
RNA5_F	121	0	35
SSUF_2	101	10	2
RNA18	47	9	2
RNA5_F	121	1	21
RNA17	36	0	18567
SSUF_2	101	12	1
RNA5_F	121	3	7
RNA17	36	1	2252
RNA17	150	103	2
RNA5_F	121	6	3
RNA16	38	0	489
RNA16	38	1	124
RNA5_F	121	8	1
RNA16	38	2	42
RNA16	38	3	42
RNA16	38	4	26
RNA17	150	109	7
RNA8	125	10	2
RNA34_1	74	16	1
RNA16	38	5	42
RNA8	125	11	19
RNA34_1	74	17	41
RNA16	38	6	46
RNA8	125	12	1
RNA34_1	74	18	33
RNA16	38	7	26
RNA8	125	13	2
RNA34_1	74	19	4
RNA16	38	8	32
RNA8	125	14	4
RNA16	38	9	36
RNA8	125	15	6
RNA7	103	0	43
RNA8	125	16	2
RNA7	103	1	15
RNA8	125	17	2
RNA7	103	2	20
RNA8	125	18	183
SSUF_2	102	47	1
RNA33_F	74	11	1
RNA7	103	3	17
RNA8	125	19	3
RNA7	103	4	24
RNA7	103	5	20
RNA7	103	6	6
RNA7	103	7	9
LSUB	59	0	2
RNA7	103	8	10
LSUB	59	1	1
RNA7	103	9	12
RNA23t_2	64	0	6
RNA23t_2	64	1	1
RNA1	137	0	7
LSUB	59	9	1
LSUB	63	25	1
RNA30	56	0	25
RNA30	56	1	34
RNA30	56	2	5
RNA23t_2	64	9	1
RNA30	56	3	2
RNA30	80	49	1
RNA30	56	4	4
RNA30	56	5	5
RNA30	56	6	1
SSUF_2	90	35	2
RNA30	56	7	4
RNA30	56	8	8
RNA30	56	9	3
RNA17	62	20	4
RNA17	62	21	243
RNA31_1	44	0	1
RNA17	62	22	6
LSUB	40	0	581
RNA17	62	23	1
LSUB	40	1	131
LSUB	40	2	28
RNA14	92	13	16
RNA31_1	44	4	1
LSUB	40	3	34
RNA31_1	44	5	11
LSUB	40	4	22
RNA34_F	93	20	5
LSUB	40	5	30
RNA34_1	87	0	2
RNA14	92	16	34
RNA34_F	93	21	7
RNA31_1	44	7	3
LSUB	40	6	39
RNA34_F	93	22	1
LSUB	40	7	38
RNA34_1	87	2	12
RNA34_F	93	23	2
LSUB	40	8	40
RNA34_1	87	3	5
RNA34_F	93	24	1
LSUB	40	9	32
RNA34_1	87	4	5
RNA34_F	93	25	4
RNA34_1	87	5	1
RNA34_F	93	26	4
RNA28	129	0	3
RNA5_F	124	0	8
RNA34_F	93	27	8
RNA5_F	124	1	12
RNA34_F	93	28	25
RNA34_F	93	29	214
RNA17	39	0	7279
RNA5_F	124	4	9
RNA17	39	1	37
RNA5_F	124	5	3
RNA17	39	2	116
RNA17	39	3	37
RNA17	39	4	19
RNA19	42	0	64
SSUF_2	58	24	1
RNA1	78	0	68
RNA5_F	124	9	5
RNA19	42	1	5
RNA17	39	6	4
SSUF_2	58	25	2
RNA1	78	1	3
RNA19	42	2	5
RNA6	59	10	15
RNA19	42	4	20
RNA6	59	11	3
RNA19	42	5	4
RNA19	42	6	7
RNA3	81	0	152
RNA19	42	7	47
RNA3	81	1	4
RNA19	42	8	835
SSUF_2	101	22	1
RNA3	81	2	17
RNA19	42	9	20
RNA7	106	0	36
RNA3	81	3	5
RNA7	106	1	8
RNA3	81	4	52
RNA34_1	74	20	2
RNA7	106	2	15
RNA18	31	0	1842
RNA3	81	5	104
SSUF_2	28	0	2808
RNA34_1	74	21	2
RNA7	106	3	20
RNA18	31	1	25
RNA3	81	6	40
SSUF_2	28	1	41
RNA34_1	74	22	2
RNA7	106	4	21
RNA18	31	2	1296
RNA3	81	7	24
SSUF_2	28	2	1
RNA7	106	5	22
RNA18	31	3	21
RNA3	81	8	8
RNA7	106	6	4
RNA18	31	4	191
RNA13	43	10	97
RNA7	106	7	4
RNA18	31	5	19
RNA13	43	11	27
RNA2	70	0	1
RNA7	106	8	3
RNA18	31	6	20
RNA8	125	21	2
RNA13	43	12	106
RNA7	106	9	11
RNA13	43	13	21
RNA13	43	14	7
RNA13	43	15	8
RNA30	59	0	7
RNA16	22	0	14
RNA30	59	1	3
RNA16	22	1	98
RNA30	59	2	2
RNA16	22	2	2
RNA23t_2	67	8	1
SSUE_2	38	10	4
RNA30	59	3	4
SSUE_2	38	11	6
RNA30	59	4	21
SSUE_2	38	12	4
RNA30	59	5	4
SSUE_2	38	13	10
RNA30	59	6	1
RNA33_2	73	0	1
SSUE_2	38	14	2
LSUC	54	1	1
SSUE_2	38	15	2
RNA30	59	8	1
RNA10_F	83	12	2
SSUE_2	38	16	1
RNA30	59	9	3
SSUE_2	38	17	5
SSUE_2	38	18	3
SSUE_2	38	19	18
RNA31_F	150	10	2
RNA31_1	47	0	1
RNA31_F	150	12	3
LSUB	43	0	160
RNA40	107	5	1
LSUB	43	1	49
LSUB	43	2	14
RNA31_F	150	16	1
LSUB	43	3	11
RNA28	52	10	209
LSUB	43	4	10
RNA28	52	11	223
RNA31_1	47	7	1
LSUB	43	5	15
RNA28	52	12	63
RNA31_1	47	8	11
LSUB	43	6	11
RNA28	52	13	19
LSUB	43	7	3
RNA28	52	14	2
LSUB	43	8	11
RNA23t_1	50	0	343
RNA28	52	15	5
RNA30	47	10	32
RNA1	121	3	1
LSUB	43	9	21
RNA23t_1	50	1	17
RNA28	52	16	2
RNA30	47	11	45
RNA30	40	0	6803
RNA23t_1	50	2	6
RNA28	52	17	1
RNA30	47	12	49
RNA5_F	127	0	10
RNA30	40	1	272
RNA33_1	55	24	1
RNA23t_1	50	3	15
