RNA7	13	12915
RNA7	14	9001
RNA7	15	6117
RNA7	16	3550
RNA7	17	2144
RNA7	18	1450
RNA7	19	957
RNA7	2	3787
RNA7	20	681
RNA7	21	486
RNA7	22	452
RNA7	23	387
RNA7	24	325
RNA7	25	280
RNA7	26	187
RNA7	27	110
RNA7	28	62
RNA7	29	39
RNA7	3	3998
RNA7	30	23
RNA7	31	7
RNA7	32	8
RNA7	33	4
RNA7	34	3
RNA7	35	1
RNA7	36	1
RNA7	37	1
RNA7	38	1
RNA7	4	3568
RNA7	47	1
RNA7	5	4755
RNA7	52	1
RNA7	6	5095
RNA7	64	1
RNA7	7	6763
RNA7	71	3
RNA7	8	16275
RNA7	9	22578
RNA8	0	171398
RNA8	1	37097
RNA8	10	9289
RNA8	11	3564
RNA8	12	1808
RNA8	13	1292
RNA8	14	906
RNA8	15	709
RNA8	16	476
RNA8	17	317
RNA8	18	215
RNA8	19	109
RNA8	2	24727
RNA8	20	61
RNA8	21	43
RNA8	22	16
RNA8	23	17
RNA8	24	8
RNA8	25	5
RNA8	26	1
RNA8	27	3
RNA8	28	2
RNA8	29	1
RNA8	3	118010
RNA8	30	2
RNA8	31	1
RNA8	32	1
RNA8	35	1
RNA8	36	2
RNA8	37	1
RNA8	38	1
RNA8	39	3
RNA8	4	198939
RNA8	40	1
RNA8	41	2
RNA8	42	1
RNA8	43	22
RNA8	44	1
RNA8	45	2
RNA8	5	336603
RNA8	6	452466
RNA8	7	284931
RNA8	8	135873
RNA8	9	32014
RNA9	0	3953
RNA9	1	4079
RNA9	10	433
RNA9	11	414
RNA9	12	351
RNA9	13	229
RNA9	14	222
RNA9	15	144
RNA9	16	120
RNA9	17	84
RNA9	18	71
RNA9	19	77
RNA9	2	2433
RNA9	20	24
RNA9	21	19
RNA9	22	12
RNA9	23	12
RNA9	24	4
RNA9	25	3
RNA9	28	2
RNA9	29	1
RNA9	3	201
RNA9	32	2
RNA9	33	1
RNA9	4	118
RNA9	5	169
RNA9	6	181
RNA9	7	274
RNA9	8	293
RNA9	9	357
SSUA	0	3716
SSUA	1	833
SSUA	10	945
SSUA	11	840
SSUA	12	974
SSUA	13	1567
SSUA	14	2841
SSUA	15	4478
SSUA	16	4919
SSUA	17	3814
SSUA	18	1630
SSUA	19	778
SSUA	2	522
SSUA	20	339
SSUA	21	106
SSUA	22	62
SSUA	23	28
SSUA	24	22
SSUA	25	8
SSUA	26	2
SSUA	27	4
SSUA	28	2
SSUA	3	532
SSUA	31	2
SSUA	36	1
SSUA	37	15
SSUA	4	705
SSUA	5	657
SSUA	6	532
SSUA	7	507
SSUA	8	695
SSUA	9	879
SSUB	0	12184
SSUB	1	37679
SSUB	10	588
SSUB	11	471
SSUB	12	297
SSUB	13	234
SSUB	14	184
SSUB	15	147
SSUB	16	107
SSUB	17	57
SSUB	18	38
SSUB	19	15
SSUB	2	1393
SSUB	20	9
SSUB	21	5
SSUB	23	1
SSUB	24	7
SSUB	25	2
SSUB	29	1
SSUB	3	1755
SSUB	4	638
SSUB	5	439
SSUB	6	606
SSUB	7	749
SSUB	8	847
SSUB	9	752
SSUD	0	323546
SSUD	1	162155
SSUD	10	79993
SSUD	11	70546
SSUD	12	56274
SSUD	13	49954
SSUD	14	46287
SSUD	15	45497
SSUD	16	40895
SSUD	17	32275
SSUD	18	24565
SSUD	19	15178
SSUD	2	49667
SSUD	20	8598
SSUD	21	4602
SSUD	22	2161
SSUD	23	1089
SSUD	24	501
SSUD	25	245
SSUD	26	128
SSUD	27	108
SSUD	28	68
SSUD	29	35
SSUD	3	189255
SSUD	30	43
SSUD	31	36
SSUD	32	22
SSUD	33	35
SSUD	34	19
SSUD	35	18
SSUD	36	16
SSUD	37	5
SSUD	38	5
SSUD	39	8
SSUD	4	345413
SSUD	40	4
SSUD	41	1
SSUD	42	6
SSUD	43	3
SSUD	44	2
SSUD	45	1
SSUD	46	1
SSUD	48	2
SSUD	5	646453
SSUD	50	2
SSUD	51	2
SSUD	53	2
SSUD	54	1
SSUD	57	1
SSUD	59	1
SSUD	6	473945
SSUD	64	1
SSUD	67	2
SSUD	7	146414
SSUD	72	2
SSUD	73	1
SSUD	76	1
SSUD	78	18
SSUD	8	94299
SSUD	9	68589
SSUE_1	0	334
SSUE_1	1	99
SSUE_1	10	342
SSUE_1	11	592
SSUE_1	12	550
SSUE_1	13	536
SSUE_1	14	459
SSUE_1	15	289
SSUE_1	16	206
SSUE_1	17	138
SSUE_1	18	57
SSUE_1	19	27
SSUE_1	2	11
SSUE_1	20	14
SSUE_1	21	3
SSUE_1	22	4
SSUE_1	27	1
SSUE_1	28	1
SSUE_1	3	50
SSUE_1	4	49
SSUE_1	5	56
SSUE_1	51	1
SSUE_1	6	82
SSUE_1	7	121
SSUE_1	8	145
SSUE_1	9	213
SSUE_2	0	3078
SSUE_2	1	4659
SSUE_2	10	1353
SSUE_2	11	1741
SSUE_2	12	2399
SSUE_2	13	3139
SSUE_2	131	1
SSUE_2	132	1
SSUE_2	14	3497
SSUE_2	15	2799
SSUE_2	16	1959
SSUE_2	17	1159
SSUE_2	18	665
SSUE_2	19	277
SSUE_2	2	281
SSUE_2	20	111
SSUE_2	21	49
SSUE_2	22	16
SSUE_2	23	15
SSUE_2	24	8
SSUE_2	25	4
SSUE_2	26	3
SSUE_2	27	1
SSUE_2	29	1
SSUE_2	3	251
SSUE_2	30	1
SSUE_2	4	248
SSUE_2	5	344
SSUE_2	59	1
SSUE_2	6	406
SSUE_2	7	618
SSUE_2	8	761
SSUE_2	9	978
SSUE_F	0	1650
SSUE_F	1	3982
SSUE_F	10	56
SSUE_F	11	41
SSUE_F	12	54
SSUE_F	13	46
SSUE_F	14	29
SSUE_F	15	24
SSUE_F	16	11
SSUE_F	17	4
SSUE_F	18	3
SSUE_F	19	2
SSUE_F	2	100
SSUE_F	20	2
SSUE_F	3	79
SSUE_F	4	82
SSUE_F	5	55
SSUE_F	6	69
SSUE_F	7	106
SSUE_F	8	116
SSUE_F	9	60
SSUF_1	0	8188
SSUF_1	1	2006
SSUF_1	10	11754
SSUF_1	11	10780
SSUF_1	12	7615
SSUF_1	13	5261
SSUF_1	14	3135
SSUF_1	15	2068
SSUF_1	16	1389
SSUF_1	17	1080
SSUF_1	18	898
SSUF_1	19	548
SSUF_1	2	892
SSUF_1	20	306
SSUF_1	21	153
SSUF_1	22	72
SSUF_1	23	34
SSUF_1	24	21
SSUF_1	25	6
SSUF_1	26	8
SSUF_1	27	4
SSUF_1	28	2
SSUF_1	3	1353
SSUF_1	33	1
SSUF_1	34	1
SSUF_1	4	1765
SSUF_1	5	3664
SSUF_1	6	7701
SSUF_1	60	1
SSUF_1	7	16650
SSUF_1	8	19503
SSUF_1	9	12045
SSUF_2	0	3961043
SSUF_2	1	109094
SSUF_2	10	148896
SSUF_2	11	80269
SSUF_2	112	1
SSUF_2	117	1
SSUF_2	12	38131
SSUF_2	13	20723
SSUF_2	14	11183
SSUF_2	15	7157
SSUF_2	16	4465
SSUF_2	17	2820
SSUF_2	18	1864
SSUF_2	19	1115
SSUF_2	2	22438
SSUF_2	20	583
SSUF_2	21	257
SSUF_2	22	149
SSUF_2	23	70
SSUF_2	24	54
SSUF_2	25	26
SSUF_2	26	22
SSUF_2	27	15
SSUF_2	28	3
SSUF_2	29	3
SSUF_2	3	26323
SSUF_2	30	3
SSUF_2	31	5
SSUF_2	32	5
SSUF_2	33	2
SSUF_2	34	1
SSUF_2	35	2
SSUF_2	36	4
SSUF_2	37	4
SSUF_2	38	3
SSUF_2	39	1
SSUF_2	4	39798
SSUF_2	41	2
SSUF_2	42	1
SSUF_2	43	1
SSUF_2	44	3
SSUF_2	46	1
SSUF_2	47	1
SSUF_2	48	2
SSUF_2	49	1
SSUF_2	5	98835
SSUF_2	51	2
SSUF_2	52	1
SSUF_2	54	1
SSUF_2	6	251232
SSUF_2	7	478156
SSUF_2	72	1
SSUF_2	75	1
SSUF_2	8	543483
SSUF_2	9	242910
SSUF_2	92	1
SSUF_2	95	6
SSUF_2	96	1
